Город;"Код пункта Выдачи заказа";Адрес;Телефон;Время работы;Индекс;Ограничение по весу 
Сестрорецк;SST1;Санкт-Петербург, г.Сестрорецк, ул. Мосина, д.8А;Тел. +7 (812) 374-84-94 доб 110, +7 (931) 980-06-16;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс - выходной день";197706 
Симферополь;SMF5;Крым респ., г. Симферополь, ул. Киевская, д.89;Тел.: +7 (978) 133-21-41;"Пн-Пт - 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";295053 
Симферополь;SMF1;Крым респ., г. Симферополь, ул. Желябова, 44А ;Тел.:  +7(978)760-14-07;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-18.0 Вс - выходной день";295034 
Симферополь;SMF4;Крым респ., г. Симферополь, ул. Гурзуфская, д.8;Тел.: +7 (978) 774-71-02, +7 (978) 774-55-62;"Пн-Пт - 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";295034;До 30 кг 
Симферополь;SMF3;Крым респ., г. Симферополь, ул. Севастопольская, д.112;Тел.: +7 (978) 000-11-65;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-18.0 Вс - выходной день";295024 
Симферополь;SMF2;Крым респ., г. Симферополь, пр. Победы, д. 7 ;Тел.: +7 (978) 731-64-65;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";295017 
Славянск-на-Кубани;SKB1;Краснодарский край, г. Славянск-на-Кубани, ул. Ленина, д.38;Тел.: +7 (86146)4-12-30;"Пн-Пт - 9.00-19.00 Сб ? 9.00-16.0 Вс ? выходной";353560 
Смоленск;SML3;г. Смоленск, ул.Рыленкова, д. 61;Тел. (4812)56-78-09, + 7 (900) 22-50-331;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";214036 
Смоленск;SML2;"г. Смоленск, ул. Верхне Сенная, д. 4, оф. 116, около кафе ""7 слонов""";Тел. +7 (4812) 20-17-30 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";214000 
Снежинск;SNZH1;Челябинская область, г.Снежинск, ул.40 лет Октября, д.15, оф.5;Тел.: +7 (35146) 6-60-90, +7 (35146) 9-24-60 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";456770 
Советский;SVT5;"Ханты-Мансийский АО, г. Советский, мкр. Хвойный, д. 22, рядом с магазином ""Крепеж""";Тел.:  +7 (950) 517-43-48;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";628241 
Солнечногорск;SLG1;Московская область, г.Солнечногорск, ул.Лесная, д.13;Тел.: +7 (499) 653-61-41 доб. 26;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";141506 
Солнцево;SLN1 ;Московская область, г. Солнцево, ул. Главмосстроя, д.7;Тел.: +7 (905) 510-87-90 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";119618 
Сосновый Бор;SSB4;Ленинградская область, г. Сосновый Бор, пр.Героев д. 37А;Тел: +7 (964) 361- 66-30;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-16.00";188542 
Сочи;SCH2;г. Сочи, ул. Молокова, д.44, оф.105;Тел.: +7 (862) 240-60-22 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";354340 
Сочи;SCH3;г. Сочи, ул. Павлова, д.40;Тел.:+7-988-236-82-73;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-16.00";354217 
Сочи;SCH4;г. Сочи, ул. Водораздельная, д. 5/1;Тел.: +7-938-400-25-84, +7-938-400-25-86;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-18.0 Вс ? 10.00-18.00";354002 
Сочи;SCH1;г. Сочи, ул.Пластунская, д.47А;Тел. (8622) 61-39-62, 37-43-19 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-18.0 Вс ? 10.00-18.00";354000 
Ставрополь;STV5;г. Ставрополь, ул. 45 параллель, д. 31 ;Тел.: +7 (8652) 22-15-21, +7-928-321-17-05 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";355045 
Ставрополь;STV6;г. Ставрополь, ул. Мира, д.278д;Тел.: +7 (8652) 27-49-00;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";355035 
Старый Оскол;SOL2;Белгородская область,г. Старый Оскол,Архитектора Бутова, д. 12;"Тел: +7 (980) 372-77-99; +7 (915) 579-88-99";"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? выходной";309508 
Старый Оскол;SOL1;Белгородская область,г. Старый Оскол, Квартал Дубрава, мкр. 3, д.31А, оф.12;Тел.: +7-910-329-10-19 ;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";309502 
Стерлитамак;STR3;Башкортостан респ., г. Стерлитамак, ул. Мира, д.14;Тел: +7 917 467 0707;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";453115 
Стерлитамак;STR2;Башкортостан респ., г. Стерлитамак, ул. Ленина, д.44;Тел: +7 (3473) 30-93-30;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";453103 
Стерлитамак;STR1;Башкортостан респ., г. Стерлитамак, ул. Коммунистическая, д. 46 ;Тел: +7 (3473) 23-55-33 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";453100 
Стрежевой;STZH1;Томская область, г. Стрежевой, 4 микрорайон, ул. Ермакова, д.417;Тел.: (38259) 3-12-55;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";636780 
Ступино;STP2;Московская область, г. Ступино, ул. Горького, д.26, корп.Е;Тел.: +7 (985) 534-55-53;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";142802 
Судак;SDK1;Крым респ., г. Судак, ул. Ленина, д.78Б;"Тел.: +7 (978) 030-85-6 ";"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";298000 
Сургут;SUR5;Ханты-Мансийский АО, г. Сургут, ул.Ленина, д. 35 ;Тел. +7 (3462) 44-21-31 ;"Пн-Пт ? 9.00-21.00 Сб ? 10.00-18.0 Вс ? 12.00-18.00";628416 
Сургут;SUR7;Ханты-Мансийский АО, г. Сургут, ул. 30 лет Победы, д.58, оф.8;Тел.: +7 (3462) 64-24-85;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";628406 
Сургут;SUR6;Ханты-Мансийский АО, г. Сургут, пр. Мира, д.22, оф. 16 (ТЦ  Кировский);Тел. +7 9519817729;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";628403 
Сызрань;SZR3;Самарская область, г. Сызрань, ул. Володарского, д.16, оф.2Б;Тел.: +7 846 433 52 02;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";446026 
Сыктывкар;SKT1;Коми респ., г.Сыктывкар, ул. Гаражная, д.9, оф. 106 ;Тел.: +7 (8212) 29-38-82 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";167000 
Таганрог;TGN3;Ростовская область, г.Таганрог, ул. Александровская, д.124;Тел.: +7 (8634) 431-003 ;"Пн-Пт - 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";347935 
Таганрог;TGN4;Ростовская область, г.Таганрог, ул. Пархоменко, д. 56 ;Тел.: +7 928-617-14-68;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";347932 
Тамбов;TMB3;г. Тамбов, ул. Бебеля, д.18/ул. Совесткая, д.49;"Тел.: +7 (910) 650-43-20; +7 (910) 650-43-19";"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";392002;До 30 кг 
Тамбов;TMB2;г.Тамбов, Моршанское Шоссе, д.17г;"Тел.: +7 (4752)49-44-94; 43-53-54";"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";392000 
Тверь;TVR3;г.Тверь, ул.Симеоновская, д.39;Тел.: +7 (4822) 41-58-60, +7 (4822) 75-03-25 ;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";170100 
Тверь;TVR4;г. Тверь, ул. Коминтерна, д. 69;Тел. +7 (4822) 75-03-25;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";170002 
Темрюк;TMK1;Краснодарский край, г. Темрюк, ул. Ленина, д. 94;Тел.: +7-938-506-70-00;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";353500 
Тихвин;TXV3;Ленинградская область, г. Тихвин, 4 микрорайон, д.39А, оф.11;"Тел.: +7 (812) 984-70-03; +7 (962) 684-70-03 ";"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";187556 
Тихорецк;TKHR1;Краснодарский край, г. Тихорецк, ул. Красноармейская, д.49/1;Тел.: +7 (929) 575-55-96;"Пн-Пт - 9.00-19.00 Сб ? 9.00-16.0 Вс ? выходной";352120 
Тобольск;TBL1;Тюменская область, г. Тобольск, ул. Семёна Ремезова, д.29;Тел.: +7 (3456) 27-17-14;"Пн-Пт ?10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";626152 
Тольятти;TLT6;г. Тольятти, ул.Транспортная, д. 19;Тел.: +7-848-263-48-31;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";445043 
Тольятти;TLT4;г. Тольятти, ул. Свердлова, д. 13А;Тел.: +7 848 265 03 35;"Пн-Пт ? 8.00-20.00 Сб, Вс ? 9.00-16.00";445037 
Тольятти;TLT3;г. Тольятти, ул. 70 лет Октября, д. 31А, оф. 105;Тел.: +7 (8482) 616-525 ;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";445030 
Тольятти;TLT2;г.Тольятти, ул.Ленина, д.44, корп. 3, офис 5 ;Тел.: +7 848 263 32 63, +7 848 265 03 75;"Пн-Пт ? 8.00-20.00 Сб, Вс ? 10.00-16.00";445022 
Тольятти;TLT5;г. Тольятти, ул. Карла Маркса, д.51;Тел. +7 (903) 333-80-37;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";445011 
Томилино;TII1;Московская обл., п. Томилино, ул. Гаршина, д.11;Тел.: +7 929-575-55-97;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";140070 
Томск;TOM5;г. Томск, ул. 79 Гвардейской Дивизии, д.7Д;Тел.: +7 (3822) 32-10-63;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634057;До 30 кг 
Томск;TOM7;г. Томск, ул. Гагарина, д. 7 ;Тел.: +7-382-232-08-52;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634050 
Томск;TOM4;г. Томск, ул. 1-ая Рабочая, д.8;Тел.: +7 (3822) 60-90-80;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634049 
Томск;TOM9;г. Томск, ул. Красноармейская, д. 96;Тел.: +7-382-223-33-96;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634041 
Томск;TOM1;г.Томск, ул.Енисейская,37 оф.104, 105 ;Тел: +7 382 278 95 60;"Пн-Пт ? 8.00-20.00 Сб, Вс ? 10.00-18.00";634021 
Томск;TOM8;г. Томск, пер. Нахимова, д. 2;Тел.: +7-382-2256957;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634012 
Томск;TOM3;г. Томск, пр. Ленина, д.190/2, крыльцо Б, оф.2;Тел.: +7 (3822) 400-215, +7 (3822) 400-196;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";634009;До 60 кг 
Троицк;TRC1;Московская область, г. Троицк, ул. Полковника милиции Курочкина, д.19;"Тел.: +7 905 510 86 62; +7 905 510 89 19";"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";142191 
Туймазы;TMZ1;Башкортостан респ., г. Туймазы, ул. Пугачева, д.19Б, оф.4;Тел.: +7 (937) 497-32-20, +7 (917) 487-31-03;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";452750 
Тула;TUL4;г. Тула, пр. Ленина, д.85, оф.5  Торговая галерея, вход N°1 с торца здания;Тел.: 8 (4872) 255-295;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";300012 
Тюмень;TYUM5;г. Тюмень, ул. Станислава Карнацевича, д.14;Тел.: +7 (3452) 5-33-22-5;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";625051 
Тюмень;TYUM6;г. Тюмень, ул. Малыгина, д.4;Тел.: +7 345 253 32 22;"Пн-Пт ? 9.00-20.00 Сб, Вс ? 10.00-16.00";625048 
Тюмень;TYUM2 ;г. Тюмень, ул. 50 Лет Октября, д. 8Б ;Тел.: +7 345 257 80 59;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";625048 
Тюмень;TYUM4;г. Тюмень, ул. Мотостроителей, д.14, корп.1;Тел.: +7 (3452) 699-722;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";625046 
Тюмень;TYUM6; г.Тюмень, ул. Котовского, д. 16;Тел.: +7 (950) 49-770-94;"Пн-Пт - 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";625026 
Тюмень;TYUM1;г. Тюмень, ул. Локомотивная, д.116;Тел.: +7 (3452) 56-09-99,доб. 7298;"Пн-Сб ? 9.00-20.00 Вс ? 10.00-17.00";625000 
Улан-Удэ;UU4;г.Улан-Удэ, ул. Ленина, д.49А, оф. 4;Тел.: +7 (3012) 21-04-34, +7 (902) 169-44-34;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни";670000 
Ульяновск;ULN4;г.Ульяновск, ул. Федерации, д.52;Тел.: (8422) 50-51-95;"Пн-Пт ? 8.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";432071 
Ульяновск;ULN6;г.Ульяновск, ул. Урицкого, д.23а;Тел.: +7-842-250-51-95;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";432002 
Уссурийск;USS1;Приморский край, г.Уссурийск, ул. Краснознаменная, д.178Б, оф. 8 ;"Тел.: +7 423 202 51 02, +7 423 433 50 8 8-902-061-11-22 ";"Пн-Пт ? 9.00-18.00 Сб ? 10.00-16.0 Вс - выходные дни";692503 
Уфа;UFA6;г. Уфа, ул.Менделеева, д. 114А;Тел.: +73472662545, +7-927-236-25-45;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-16.00";450106 
Уфа;UFA5;г. Уфа, ул.Маршала Жукова, д. 10, оф. 1141;Тел +7-347-257-70-07;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450105 
Уфа;UFA2;г. Уфа, ул.Революционная, 98/1 Блок А;Тел. +7 (347) 224-20-91 ;"Пн-Пт ? 8.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450080 
Уфа;UFA4;г. Уфа, Проспект Октября. д.111;Тел.: +7 (347) 257-07-07;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450075 
Уфа;UFA7;г. Уфа, ул. Братье Кадомцевых, д. 8А, оф 100;Тел.: +7-347-299-92-45;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450059 
Уфа;UFA3;г.Уфа, ул. 50 лет Октября, д.16, оф.109, ост. Дом печати;Тел. +7 (347) 298-00-98, 8-987-098-00-98;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450005 
Уфа;UFA8;г. Уфа, ул. Кувыкина, д. 11 ;Тел.: +7347-246-67-99, +7-987-047-67-99;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";450000 
Ухта;UXT1;Коми респ, г. Ухта, ул. Юбилейная, д.14, оф.40;Тел.: 8 821 674 76 44;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни ";169300 
Учалы;UCHL1;г. Учалы, ул. Башкортостана, д.7 ;Тел.:+7 (967) 750-04-05;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни";453700 
Феодосия;FDS1;Крым респ., г. Феодосия, ул.Куйбышева, д.31;Тел.: +7 (978) 069 37 40;"Пн-Пт ? 9.00-18.00 Сб ? 10.00-15.0 Вс - выходные дни ";298100 
Фрязино;FRN1;Московская область, г. Фрязино, ул. Советская, д.12 а;Тел.:903-291-67-49;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни";141190 
Хабаровск;KHAB1;г. Хабаровск, ул. Краснореченская, д. 111;Тел.: +7-421-269-00-52,+7-421-269-00-62;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";680006 
Хабаровск;XAB1;г. Хабаровск, ул. Окружная, 8а;"Тел.: (4212)46-50-15, 46-50-16, 8-962-502-33-1 ";"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";680000;До 150 кг 
Хабаровск;XAB3;г. Хабаровск, ул. Карла Маркса, д.96А;Тел.: (4212)20-97-43;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";680000 
Ханты-Мансийск;XMS2;г. Ханты-Мансийск, ул. Дунина-Горкавича, д. 15 ;Тел.: +7(3467) 322-311, +7-952-722-20-29;"Пн-Пт ? 9.00-19.00 Сб ? 9.00-16.0 Вс - выходные дни";628012 
Химки;KHMK2;Московская область, г. Химки ул. Энгельса, д. 7/15;Тел.: +7(925) 114-11-32;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? 10.00-16.00";141402 
Химки;KHMK1;Московская обл., г. Химки, ул. Спартаковская, д.11, оф.пом.43;Тел: +7 (495) 787-19-09;"Пн-Пт ? 9.00-21.00 Сб ? 10.00-16.0 Вс ? выходной";141401 
Химки;XMK2;Московская область, г. Химки ул. 9 Мая, павильон № 3;Тел.:+7 (499) 653-61-41 (доб.25);"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни";141400 
Чайковский;CHKS1;Пермский край, г.Чайковский, ул.Вокзальная, д.7;Тел.: +7 (34241) 42-122, +7 (922) 324-30-20;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходные дни";617763 
Чебоксары;CHBK1;г. Чебоксары, ул.Ильбекова, д.4 ;"Тел.: +7 (8352) 64-17-30; +7 (8352) 700-730; +7 (8352) 21-14-44, +7 (937) 958-16-16";"Пн-Пт ? 09.00-19.0 Сб ? 10.00-16.0 Вс ? выходной день";428003 
Челябинск;CHEL5;г. Челябинск, ул.Братьев Кашириных, д.119;Тел. +7 (351) 750-09-33, +7 (922) 750-09-33;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454136 
Челябинск;CHEL3;г. Челябинск, ул. Чичерина, д.13;Тел.: +7 (922) 750-42-41, +7 (351) 750-42-41;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454100 
Челябинск;CHEL11;г. Челябинск, ул. Пушкина, д.25;Тел.: +7 (950) 733-33-05;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454091 
Челябинск;CHEL1;г. Челябинск, пр.Ленина, д.17;Тел.: +7-351-225-01-84;"Пн-Пт ? 08.00-21.00 Сб, Вс ?10.00-18.0 ";454085 
Челябинск;CHEL4;г. Челябинск, ул. Сони Кривой, д.38, оф.16;Тел.: +7 (351) 200-35-56;"Пн-Пт ? 9.00-20.00 Сб-Вс ? 10.00-16.00";454080 
Челябинск;CHEL13;г. Челябинск, ул. Энгельса, д. 24;Тел.: +7-351-217-08-03;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454080 
Челябинск;CHEL12;г. Челябинск, ул. Троицкий тракт, д. 48Б, оф.16;Тел.: +7-351-200-36-56;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454053 
Челябинск;CHEL8;г. Челябинск, ул. 50-летия ВЛКСМ, д. 20;Тел.: +7 (951) 800-00-09;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454031;До 40 кг 
Челябинск;CHEL6;г. Челябинск,ул. Худякова, д. 6;Тел.: +7 (904) 305-85-00;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454020 
Челябинск;CHEL9;г. Челябинск, ул. Агалакова, д.23;Тел.: +7 (351) 200-35-56;"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-16.00";454010 
Челябинск;CHEL2;г. Челябинск, Свердловский проспект, д.28;"Тел.: +7 (351) 776-12-04; +7 (912) 326-82-67";"Пн-Пт ? 9.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";454008 
Челябинск;CHEL1;г. Челябинск, Проспект Ленина, д. 17;Тел. +7 (351) 225-01-84 ;"Пн-Пт ? 8.00-21.00 Сб-Вс ? 10.00-18.0 ";454007 
Череповец;CHRP2;Вологодская область, г.Череповец, Советский проспект, д. 4 ;Тел.: +7 (8202) 49-00-16, 49-00-17 ;"Пн-Пт ? 10.00-19.0 Сб ? 10.00-16.0 Вс ? выходной день";162602 
Черкесск;CHRK2;Карачаево-Черкесская респ., г. Черкесск, ул. Красноармейская, д.144 А, оф. 3-4;Тел.: +7 (8782) 20-82-56, +7 (989) 789-56-56;"Пн-Пт ? 9.00-18.00 Сб ? 10.00-16.0 Вс - выходной день";369000 
Чехов;CHXV1;Московская область, г.Чехов, ул. Ильича, д.39;Тел.: +7 (496) 726-92-27, +7 (977) 789-64-51, +7 (917) 550-31-63;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";142301 
Чита;CHT1;г.Чита, ул. Богомягкова, д.53, оф.3 ;Тел.: +7(3022)35-03-67, +7-914-498-0756 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной день";672007 
Чита;CHT2;г. Чита, ул. Чкалова, д.124, оф.10;Тел.: +7 (3022) 21-06-16, +7 (924) 505-91-00;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс ? выходной день";672007;До 30 кг 
Чусовой;CHSV1 ;Пермский край, г. Чусовой, ул. Свердлова, д.4 ;Тел.: +7 (34256) 3-96-06;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";618200 
Шатура;SHAT1;Московская область, г. Шатура, ул. Траспортный проезд, д. 3;Тел.: +7-968-402-70-11;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс ? выходной";140700 
Шахты;SHXT1;Ростовская область, г. Шахты, ул. Советская, д.200;Тел.: +7 (8636) 23-65-75 ;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";346500 
Щелково;WLK1;Московская обл., г. Щелково, 1-й Советский пер., д.25, оф.101;Тел.: +7 (495) 789-45-99, +7 (929) 633-03-75;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";141100 
Щербинка;SHCHEB1;Московская область, г. Щербинка, ул. Железнодорожная, д. 26Б;Тел: +7 929-680-87-88;"Пн-Пт ? 09.00-21.00 Сб ? 10.00-20.0 Вс ? 10.00-20.00";108851 
Электросталь;EST1;г. Электросталь, ул. Горького, д.15;Тел.: +7 (925) 068-30-54;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16:0 Вс ? выходной";144002 
Элиста;YELT1;г. Элиста, ул. Пушкина, д.30;Тел.: + 7 961 395 69 49;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";358000;До 30 кг 
Энгельс;YENG1;Саратовская область, г.Энгельс, пр. Строителей, д.12;Тел.: +7 (8453) 75-77-26;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";413111 
Южно-Сахалинск;YUSX1;г. Южно-Сахалинск, пр-т Мира, д.95;Тел: +7 (4242)43-44-44, 8-914-756-22-34  ;"Пн-Пт ? 9.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";693010;До 30 кг 
Южно-Сахалинск;YUSX2;г. Южно-Сахалинск, ул. Ленина, д.232;Тел.: +7 (4242) 39-28-59;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";693000 
Южноуральск;YUZHU1;Челябинская область, г. Южноуральск, ул. Советской армии, д.16;Тел.: +7 (834135) 4-73-59 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";457040 
Юрга;YURG1;Кемеровская область, г. Юрга, ул. Ленинградская, д.4, оф.22;Тел.: +7 (38451)3-88-53;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";652055 
Юрюзань;YURZ1;Челябинская область, г. Юрюзань, ул. Зайцева, д.8;Тел.: +7 (952) 507-92-51;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";456120 
Якутск;YAKT3;г.Якутск, ул. Дзержинского, д. 47;Тел.: +7 (4112) 42-02-80, +7 (9142) 75-85-70;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";677009 
Якутск;YAKT2;г. Якутск, ул. Чиряева, д.4;Тел.: +7 (4112) 423802, +7 (924) 867-65-48;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";677000 
Ялта;YALT1;Крым респ., г.Ялта, ул.Московская, д.33;Тел.: +7-978-022-90-60 ;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";298612 
Ярославль;YARS4;г. Ярославль, ул. Московский проспект, д.90;Тел.: +7 (4852) 44-05-25;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";150030 
Ярославль;YARS5;г. Ярославль, ул. Республиканская, д.3, кор. 7;Тел.: +7 (4852) 67-95-92;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00 ";150003 
Ярославль;YARS2;г.Ярославль, ул.Большая Октябрьская, д.39/2;Тел. +7(4852) 23-04-60, +7(4852) 23-04-61;"Пн-Пт ? 10.00-20.00 Сб ? 10.00-16.0 Вс ? 10.00-14.00";150000 
Ярцево;YARTS1; Смоленская обл., г. Ярцево, ул. Советская, 20;Тел.: +7 920 310 08 07;"Пн-Пт ? 10.00-19.00 Сб ? 10.00-16.0 Вс - выходной день";215800 
